Vec_0,Vec_1,Vec_2,Vec_3,Vec_4,Vec_5,Vec_6,Vec_7,Vec_8,Vec_9,Vec_10,Vec_11,Vec_12,Vec_13,Vec_14,Vec_15,Vec_16,Vec_17,Vec_18,Vec_19,Vec_20,Vec_21,Vec_22,Vec_23,Vec_24,Vec_25,Vec_26,Vec_27,Vec_28,Vec_29,Vec_30,Vec_31,Vec_32,Vec_33,Vec_34,Vec_35,Vec_36,Vec_37,Vec_38,Vec_39,Vec_40,Vec_41,Vec_42,Vec_43,Vec_44,Vec_45,Vec_46,Vec_47,Vec_48,Vec_49,Vec_50,Vec_51,Vec_52,Vec_53,Vec_54,Vec_55,Vec_56,Vec_57,Vec_58,Vec_59,Vec_60,Vec_61,Vec_62,Vec_63,Vec_64,Vec_65,Vec_66,Vec_67,Vec_68,Vec_69,Vec_70,Vec_71,Vec_72,Vec_73,Vec_74,Vec_75,Vec_76,Vec_77,Vec_78,Vec_79,Vec_80,Vec_81,Vec_82,Vec_83,Vec_84,Vec_85,Vec_86,Vec_87,Vec_88,Vec_89,Vec_90,Vec_91,Vec_92,Vec_93,Vec_94,Vec_95,Vec_96,Vec_97,Vec_98,Vec_99
-0.36581215,-0.23385732,0.21849751,-0.11407763,0.0047687544,-0.4346857,0.3956612,0.44828758,0.27015966,-0.29890805,-0.06781478,0.53962475,-0.28239876,-0.3794776,-0.2311831,-0.37682888,0.30370545,-0.089010574,0.736479,-0.62938863,-0.26975033,0.7807647,-0.16233453,-0.10953547,0.42826217,0.2829042,0.13165171,-0.2376273,-0.20987594,0.13235947,0.41835457,-0.32735398,0.45834994,-0.22887158,-0.03266058,0.4357368,-1.1133858,0.29657763,0.39150006,-0.8335827,0.23047173,-0.31111345,-0.32491255,-0.28176922,0.3672573,-0.3039561,0.107617,-0.25647274,-0.65883005,0.6676873,0.05403147,-0.45211038,-0.025248427,-0.32743123,-0.1740161,0.34924722,-0.17425172,0.8387681,-0.44514737,-0.18519123,0.3834335,0.22223237,0.15614387,0.08745624,-0.3430219,-0.030743614,-0.24096005,0.3293291,-0.034565497,0.73340803,0.1305442,0.54496026,0.90744466,-0.07245266,0.40263653,0.67946804,-0.5282134,-0.26229602,-0.37023422,0.18243058,0.034113225,-0.18301003,-1.1090789,0.3918923,0.06855229,0.24263553,0.17813423,0.29539192,0.326847,0.026257556,0.14588475,0.14266227,-0.116498694,0.46183214,0.5744171,0.10917719,0.19271895,-0.34047586,0.15586641,-0.2610425
0.08311378,-0.13109884,0.33789533,-0.2376478,-0.48089153,-0.24741903,0.24770917,0.050894316,0.056106873,0.04380186,-0.35765022,0.1751887,-0.24820304,-0.5789174,0.03254507,-0.3324698,0.2251419,-0.43504703,0.19200683,-0.75858504,-0.058236863,0.4293675,-0.15150334,-0.2170759,0.42344582,0.09965838,0.16534637,-0.14218245,-0.1084648,0.2348286,0.07039176,0.045296278,0.48110592,-0.2675886,0.123787835,0.037867382,-0.6180009,0.015479864,0.04598125,-0.6579503,-0.19504666,-0.69079983,-0.18845874,0.039160926,0.4882696,-0.31663787,0.06133112,-0.35468718,-0.34910175,0.4819314,-0.25527042,-0.48963526,0.0023790929,-0.36217484,0.28754896,0.5642453,-0.30603373,0.47865474,-0.28761256,-0.09721975,0.31648234,0.09934172,0.15999828,-0.040004596,0.07510022,0.14576137,-0.09114659,0.3190001,-0.46739915,0.76226014,0.26213348,0.3044488,0.91607696,-0.12472102,0.32336664,0.11731042,-0.15427865,-0.3879975,0.27182382,0.22047696,0.075938135,-0.44371846,-1.1457607,0.6070974,0.4252337,-0.11269898,-0.051643558,0.44890305,-0.04337186,-0.012793172,0.21917708,0.17566296,0.14093496,0.38115618,0.47184357,0.06769591,0.40756974,-0.320457,0.241777,-0.75572383
-0.46190062,-0.22946876,0.18238336,-0.045635566,-0.02922562,-0.51713663,0.43550858,0.49872637,0.25497538,-0.2688657,-0.069152564,0.59197074,-0.29321566,-0.46936858,-0.19765906,-0.32993028,0.41231075,-0.16795795,0.68760824,-0.66347784,-0.30414915,0.7682324,-0.14183067,-0.1594787,0.3635433,0.37635013,0.056661118,-0.19754207,-0.19266862,0.17230676,0.5183893,-0.3494995,0.44855347,-0.15301274,-0.046859827,0.39680088,-1.0854259,0.31791508,0.46528944,-0.869371,0.22204046,-0.33306646,-0.35568365,-0.28983757,0.4251529,-0.36460578,0.07114024,-0.3262946,-0.67940456,0.6374152,-0.042914692,-0.42236963,0.0532261,-0.3619734,-0.16463979,0.3394144,-0.19999146,0.8094246,-0.44357094,-0.13698514,0.40484765,0.1868804,0.1593173,-0.018003888,-0.3835958,0.00038670437,-0.24456592,0.2980381,-0.015354949,0.7440114,0.08972544,0.53648746,0.90150404,-0.016491706,0.42137071,0.67090625,-0.5131713,-0.23708637,-0.42505264,0.105274014,0.11762508,-0.16368483,-1.1368299,0.4910564,0.06485302,0.2560116,0.16487117,0.31228176,0.36884475,0.004644692,0.17002147,0.103472136,-0.11943365,0.37980273,0.76491815,0.18086512,0.19956021,-0.38806322,0.17803569,-0.3034536
-0.04477201,-0.21084878,0.6542434,-0.45199823,-0.5565941,-0.294398,0.31918058,0.014873725,0.02492181,0.047073852,-0.21890347,0.08989929,-0.44846565,-0.8916445,0.18517213,-0.40589038,-0.0134228915,-0.5550093,0.30128676,-0.86853105,-0.10580953,0.51131743,-0.26344305,-0.3577892,0.49095497,0.12879334,0.4781344,-0.3662435,-0.12229824,0.10730557,-0.34365335,0.088284865,0.7358984,-0.5947906,0.0897204,0.20477727,-0.811473,0.069524094,-0.15916559,-0.7289987,-0.05466181,-0.94361144,0.024259198,0.16176862,0.5655999,-0.47142524,-0.051248334,-0.30648643,-0.31723267,0.87079984,-0.42376083,-0.76429015,0.029882777,-0.24968342,0.36019605,0.7572395,-0.2549344,0.7621467,-0.339509,-0.30584615,0.30492958,0.12735878,0.094058275,-0.219821,0.07690504,0.33702368,0.06266779,0.65548384,-0.688539,0.9702643,0.3272325,0.50659764,1.2705588,-0.2896821,0.72851443,0.23250759,-0.07950078,-0.52559423,0.32034343,0.74869746,0.07346212,-0.41582298,-1.4823548,0.6610153,0.45919865,-0.19686711,-0.36671025,0.72272134,-0.14717111,-0.09433982,0.2037952,0.3916131,-0.00014478565,0.58266115,0.38787842,0.14448349,0.43155438,-0.4822398,0.36260396,-1.0225203
-0.43823704,-0.4430871,0.38032112,0.13097554,-0.14772491,-0.68229276,0.47458494,0.50884473,0.703361,-0.09380653,0.2747821,0.7271313,-0.47073963,-0.8471841,-0.11734149,-0.102885805,0.468671,-0.09794786,0.7976907,-0.9419735,-0.46979606,0.8960704,-0.19031763,-0.23612916,0.44560716,0.34214273,0.15801372,-0.1139563,-0.36993614,0.29528323,0.25592673,-0.4337026,0.66849184,-0.21694161,-0.121429294,0.33126175,-0.95034575,0.1941433,0.46495906,-0.97870636,0.1624823,-0.6740813,-0.2981761,-0.4059585,0.8299053,-0.5621872,0.2080112,-0.4491754,-0.7194438,1.0426042,-0.084976286,-0.7792056,-0.117052175,-0.20821029,-0.22793864,0.6280537,-0.3180188,0.68083626,-0.38613996,-0.36612263,0.17153518,0.42519537,0.25388634,-0.11958369,-0.48223087,0.3401052,-0.60198694,0.38185248,0.0047067604,0.76377314,-0.01719333,0.66527045,1.3035783,-0.21062352,0.5087617,0.88673097,-0.5322965,-0.43122578,-0.5259965,0.38170955,0.5625582,-0.43448472,-1.1517577,0.4737855,0.19431643,0.17439283,-0.26568785,0.3647156,-0.20553593,0.026954925,-0.23013298,0.18771434,-0.06547929,0.38625586,1.0746169,0.13311104,0.3170054,-0.057764366,0.011710488,-0.39661574
-0.02113131,-0.07469331,0.36389962,-0.2767895,-0.48068234,-0.30436128,0.30570528,0.0219477,0.0059418892,0.19264364,-0.2417978,0.14094159,-0.29057068,-0.69591296,0.10989369,-0.240412,0.23322944,-0.45701414,0.17838211,-0.794841,-0.1061955,0.3833627,-0.17757842,-0.33641917,0.3282064,0.14919977,0.1527435,-0.18119724,-0.12831976,0.17200764,0.03428841,0.24946776,0.47680768,-0.2444543,0.051666047,0.00032039944,-0.50390923,-0.05379951,-0.045985606,-0.61512566,-0.23342319,-0.74548197,-0.059049953,0.001330629,0.537816,-0.34366435,-0.11324067,-0.3537703,-0.28573108,0.50196195,-0.3113653,-0.5192,0.03862537,-0.33397132,0.23105766,0.7083921,-0.30887604,0.51209766,-0.31356382,-0.008593304,0.3613012,-0.053286117,0.14723335,-0.11717737,0.028023934,0.12898009,-0.07569231,0.30830696,-0.44255415,0.8238782,0.14968635,0.2917531,0.9418324,-0.18521902,0.39971188,0.018524658,0.061214663,-0.46088976,0.26590714,0.36054048,0.22154413,-0.3782098,-1.114133,0.6307387,0.39125505,-0.220374,-0.27628967,0.5236344,-0.06834107,-0.020835575,0.2906353,0.23118317,0.08775134,0.30287048,0.5041693,0.16209365,0.403753,-0.3352039,0.2562782,-0.7159194
-0.565558,-0.3078311,0.19697194,-0.03136505,0.082369566,-0.5873798,0.3959641,0.5134272,0.26624104,-0.12389924,0.00079158053,0.6399282,-0.3347042,-0.46748954,-0.14945361,-0.32617542,0.4277501,-0.13059118,0.841188,-0.8098226,-0.27491572,0.86177975,-0.0770214,-0.1677402,0.4629601,0.4910982,-0.02493146,-0.18991351,-0.14388737,0.19470616,0.59120995,-0.29730198,0.53528756,-0.21234956,-0.023462249,0.40320182,-1.2082226,0.4785981,0.5790696,-1.0240214,0.23275661,-0.483319,-0.45353526,-0.19751261,0.3827884,-0.38748914,0.13631049,-0.3250176,-0.7432567,0.6855872,-0.106512204,-0.41540912,0.12955764,-0.33916602,-0.16582482,0.38549072,-0.20372184,0.97077,-0.4813716,-0.07657113,0.44229147,0.23628995,0.2034645,-0.032289077,-0.32824415,-0.110524945,-0.24763055,0.4114671,-0.047435768,0.8395285,-0.02654039,0.5507237,1.0209917,-0.019499196,0.5072398,0.7895883,-0.5178602,-0.25527328,-0.43611383,0.090926066,0.20343803,-0.09516282,-1.263307,0.41205645,0.09242493,0.23273052,0.12301063,0.40873542,0.39613038,0.041572813,0.26259133,0.10472731,-0.14747606,0.51520073,0.7640175,0.30919075,0.28150398,-0.37171412,0.2462711,-0.2814022
-0.5402618,-0.3395621,0.27856085,-0.0691354,-0.0625598,-0.6117034,0.44044796,0.62138623,0.3304119,-0.3237054,-0.11657959,0.65318465,-0.35192072,-0.43657732,-0.22194481,-0.3832356,0.278455,-0.17684764,0.7574918,-0.6669895,-0.37778077,0.94357294,-0.15856181,-0.14288048,0.4861891,0.40879774,0.14051783,-0.24577944,-0.26317132,0.14706649,0.47372243,-0.42552173,0.47418538,-0.19596244,-0.026455894,0.580929,-1.2797441,0.38294104,0.4570105,-0.9283274,0.235954,-0.3521296,-0.32958376,-0.21833093,0.4764813,-0.3980055,0.03450523,-0.23727329,-0.7163961,0.78911537,0.017464349,-0.418277,0.09032717,-0.35838902,-0.19632922,0.37350032,-0.22398335,0.8887,-0.39154172,-0.22552495,0.37537143,0.2212974,0.2261038,-0.061044037,-0.4672173,0.02721086,-0.34732863,0.43355253,0.026232064,0.72154933,0.14244367,0.6965361,1.0189748,-0.046791468,0.480065,0.8567193,-0.5090316,-0.32348368,-0.53712654,0.22783451,0.08564877,-0.023475176,-1.0832747,0.3703005,-0.014173131,0.2910116,0.15395272,0.3985455,0.4087536,-0.10568189,0.091777526,0.14541937,-0.071476765,0.46233705,0.7620217,0.21772571,0.20770746,-0.4086325,0.20820129,-0.24968487
-0.19616932,-0.35952368,0.37634966,-0.050523706,-0.31525898,-0.49838358,0.48845822,0.3409565,0.54386526,-0.20601262,0.09271192,0.5872478,-0.38134542,-0.82658273,-0.08539122,-0.18176547,0.456651,-0.24526875,0.59808505,-0.88213265,-0.36973116,0.69099855,-0.21848321,-0.22492239,0.37388432,0.22683127,0.29770818,-0.16093975,-0.33382404,0.30821756,0.26709044,-0.4212166,0.6190469,-0.24223715,-0.017407944,0.26676285,-0.9038422,-0.0040623834,0.269216,-0.87316614,0.12279598,-0.678916,-0.26550066,-0.39478683,0.75895095,-0.48162243,0.17941837,-0.56205076,-0.60458297,0.8902965,-0.14637132,-0.7361033,-0.14568126,-0.3092228,-0.03622807,0.5857857,-0.34874552,0.6287351,-0.46195883,-0.37479508,0.19162542,0.336489,0.23051198,-0.050121784,-0.36307913,0.40900168,-0.34751478,0.26852483,-0.15975963,0.8389077,0.15923709,0.58917034,1.1959621,-0.14344606,0.47075897,0.6400799,-0.49965858,-0.39497337,-0.24587362,0.3752723,0.27150497,-0.5672846,-1.2538842,0.67085624,0.28610623,0.16420053,-0.16815752,0.28540725,-0.14939874,0.024510268,-0.14445081,0.2123683,0.0007824798,0.35726345,0.90661377,0.06424369,0.29202572,-0.2004321,0.016092427,-0.52197796
-0.40538317,-0.3412003,0.32014653,0.027401663,-0.14784354,-0.59249765,0.57678914,0.5371369,0.54727846,-0.294492,0.17858355,0.6703741,-0.36339357,-0.8097627,-0.17867166,-0.18549109,0.5192779,-0.18451102,0.74331623,-0.8544633,-0.4505281,0.75778204,-0.19963309,-0.26379764,0.3602059,0.38099572,0.22844283,-0.18086037,-0.3523183,0.28153205,0.38086423,-0.5034309,0.58958656,-0.16613919,-0.102856524,0.38985276,-1.0775323,0.1065735,0.40880102,-0.943753,0.30629456,-0.59955394,-0.3087418,-0.5244148,0.7409427,-0.51784587,0.15450822,-0.5779808,-0.7403394,0.9336713,-0.1282562,-0.7200144,-0.09355277,-0.30718216,-0.22266099,0.49379438,-0.31529465,0.7525378,-0.5004962,-0.35728538,0.30147442,0.3163377,0.23378158,-0.05241794,-0.4866692,0.34101284,-0.40326545,0.21900082,0.0024382207,0.8454486,0.07535085,0.68717635,1.1804106,-0.11520314,0.51930374,0.7958854,-0.58929646,-0.3277038,-0.4400167,0.3098352,0.34835792,-0.48653752,-1.2743667,0.64228046,0.11567202,0.25205874,-0.07259917,0.25639322,0.017756857,0.0024205155,-0.13691357,0.14496619,-0.1390515,0.31938186,1.0404605,0.12112383,0.17972594,-0.23680407,0.0090080695,-0.37852016
0.04568443,-0.07455135,0.5149605,-0.36618587,-0.5377505,-0.23249744,0.20917207,-0.030932702,-0.031728726,0.050066266,-0.3222794,0.0733617,-0.26183024,-0.7480956,0.13856538,-0.3945351,0.07855791,-0.5247989,0.13906182,-0.7701722,-0.011998721,0.50340885,-0.17681654,-0.24370345,0.38681775,0.0654067,0.26809314,-0.22755957,-0.1027231,0.21743311,-0.18735537,0.11570895,0.5933266,-0.38314974,0.06488666,0.11034341,-0.6445386,0.010897147,-0.07470493,-0.6424765,-0.2164002,-0.7510404,-0.08693026,0.16519794,0.4679654,-0.34729865,-0.036439516,-0.26346755,-0.25590697,0.583061,-0.28225878,-0.6095499,0.03345567,-0.3505539,0.3871599,0.6275371,-0.23278202,0.5117705,-0.33292234,-0.18331085,0.21783064,0.11445617,0.057639197,-0.124655336,0.052465335,0.21303345,0.005172858,0.50945336,-0.6220295,0.7949609,0.26098886,0.30308852,1.0067272,-0.1831285,0.4232626,0.10928608,-0.1684943,-0.4562455,0.33089092,0.45513898,0.0826599,-0.4121001,-1.2458535,0.6599614,0.48617384,-0.14872906,-0.24571958,0.57927686,-0.10257645,-0.058593746,0.29495335,0.31534103,0.07395521,0.4364846,0.34452093,0.09502284,0.42560646,-0.45458558,0.34809896,-1.0150943
-0.49171194,-0.24640332,0.23601525,0.0019470983,0.0041858456,-0.54776376,0.4451422,0.50220346,0.3625313,-0.2995632,0.15955435,0.53529215,-0.31219968,-0.70729905,-0.07838351,-0.14823914,0.40620598,-0.2339562,0.65881836,-0.7133637,-0.32012635,0.63349205,-0.1525843,-0.25618458,0.21880417,0.4554811,0.13669084,-0.2668314,-0.31929806,0.19608393,0.40093973,-0.42006811,0.46375954,-0.17458467,-0.13877624,0.43049037,-1.0373033,0.19211449,0.2842198,-0.8252677,0.38102925,-0.4686237,-0.23297262,-0.37754893,0.5297927,-0.43513954,0.02112547,-0.49066707,-0.58271843,0.7865728,-0.1571685,-0.539146,0.032505054,-0.25256795,-0.15300985,0.25908887,-0.21875437,0.72040737,-0.5360408,-0.2864382,0.25340864,0.26111853,0.24205534,-0.1501776,-0.44292438,0.2931844,-0.102170356,0.26546836,-0.017553903,0.7475339,0.074843146,0.5891888,0.9730459,-0.036134735,0.54650533,0.70765746,-0.48328903,-0.2469854,-0.47717535,0.27962318,0.20940918,-0.2868724,-1.1317182,0.5542102,0.060744807,0.28103578,-0.0017616036,0.27390757,0.20461741,-0.047799032,0.027021378,0.18808712,-0.15885119,0.37066492,0.8193267,0.23902147,0.116534986,-0.27148676,0.0889574,-0.25320885
-0.53275454,-0.5277341,0.43106318,-0.0410914,-0.23345964,-0.7180029,0.64468044,0.6682261,0.7587207,-0.45890465,0.14467992,0.968935,-0.49373955,-0.88432187,-0.26963755,-0.3295312,0.5302314,-0.099843256,1.0519043,-0.94683063,-0.6017403,1.2050968,-0.24319704,-0.13761987,0.5320573,0.31276336,0.30077216,-0.26370808,-0.40399334,0.31919843,0.46444002,-0.689397,0.7949005,-0.1896602,-0.09000476,0.58703226,-1.4289013,0.2180669,0.561518,-1.2234658,0.25600427,-0.59557515,-0.45010164,-0.52970177,0.82899606,-0.51606065,0.21978684,-0.42764658,-1.0487198,1.1608104,0.076731205,-0.8108198,-0.20244525,-0.4107788,-0.30683595,0.6593836,-0.34665194,0.9468633,-0.5821706,-0.4856321,0.26480642,0.456434,0.17306112,0.007209417,-0.7149013,0.29556736,-0.70669955,0.36337212,-0.0023585004,0.9852825,0.14609788,0.9035335,1.468111,-0.21647696,0.50841665,1.1560615,-0.89309645,-0.5079649,-0.7096311,0.41410685,0.33524054,-0.48331782,-1.4376934,0.6560938,0.15966249,0.39380425,-0.14068694,0.31960204,0.011609682,-0.021568228,-0.1710055,0.23025957,-0.15072723,0.50708973,1.0998312,0.053292733,0.28905305,-0.34950262,0.030562555,-0.4828655
-0.5701417,-0.47101355,0.40961245,0.081090406,-0.09482251,-0.5955062,0.5833458,0.5072103,0.5078578,-0.24092007,0.1259356,0.69862926,-0.3981653,-0.87312454,-0.07514865,-0.12964788,0.4576669,-0.29885897,0.6025428,-0.8509413,-0.45257038,0.7705261,-0.19668688,-0.27186278,0.35038275,0.4259338,0.24690242,-0.31389996,-0.43754205,0.28604642,0.36705926,-0.49466306,0.60767925,-0.36110023,-0.14858438,0.44921142,-1.0794799,0.095301494,0.3397701,-0.92879444,0.2479801,-0.6216323,-0.36645374,-0.35381442,0.7253831,-0.5550985,0.06951412,-0.56500584,-0.6914409,0.96664566,-0.2738484,-0.7190863,-0.066748634,-0.30968127,-0.129528,0.4507759,-0.39170218,0.71351975,-0.54561305,-0.2572126,0.24429382,0.22055213,0.24591503,-0.21189234,-0.6409126,0.3592472,-0.21605921,0.33474335,-0.11828083,0.8766061,0.00030511618,0.7924282,1.1086998,-0.19316246,0.6718729,0.79786694,-0.52531165,-0.27972656,-0.5519269,0.40372947,0.33834052,-0.34337285,-1.2187973,0.63211423,0.1463361,0.30128202,-0.09806221,0.36122254,0.09344232,0.0056957123,-0.07205973,0.2537518,-0.013688589,0.4273258,0.9691658,0.16584763,0.15824364,-0.20164596,0.12478937,-0.46039027
-0.4754218,-0.3474228,0.45561874,-0.07333148,0.055985942,-0.61831784,0.6047257,0.67872065,0.5262617,-0.3998559,-0.14261052,0.7143328,-0.36815244,-0.36509186,-0.35181683,-0.50122714,0.16597687,0.08669558,0.92826587,-0.71385884,-0.42130277,1.1986403,-0.31123382,-0.17466682,0.6143722,0.34266484,0.29466486,-0.29742208,-0.45845842,0.11380039,0.37643296,-0.38518548,0.5405363,-0.39066672,-0.11967364,0.72344685,-1.4782053,0.37030128,0.44523,-0.95517445,0.41097456,-0.22526222,-0.28670195,-0.43245357,0.57826054,-0.47082344,0.17379992,-0.20610918,-0.7136969,1.015938,0.26361412,-0.72122747,-0.009164772,-0.24834524,-0.2619802,0.5366074,-0.17245781,1.0388275,-0.44287002,-0.39876524,0.42195734,0.36235464,0.2967914,0.14580864,-0.5660071,0.010699462,-0.43461955,0.5347936,0.13949402,0.8085742,0.19776827,0.7493932,1.2144108,-0.11275503,0.5147632,1.0196614,-0.64887357,-0.39148793,-0.6273512,0.39625582,0.09625905,-0.05627742,-1.1420985,0.20954525,-0.036142275,0.33875334,0.25949827,0.3819655,0.43145815,-0.07356712,-0.002541292,0.23209654,-0.064318694,0.53125226,0.6716967,0.04305539,0.13698177,-0.3429062,0.1928278,-0.21370567
-0.45996264,-0.11120399,0.14608137,-0.15220258,0.074768916,-0.42211917,0.42750087,0.5987866,0.0677811,-0.38585505,-0.053821474,0.34810612,-0.22104101,-0.22023852,-0.30538052,-0.46403435,0.21620569,-0.16532952,0.6239565,-0.55562675,-0.24107273,0.6447122,-0.0627252,-0.13050602,0.2296303,0.28345203,0.13185,-0.23942307,-0.18543984,0.17714918,0.6507921,-0.2926828,0.39116356,-0.1609152,-0.06590071,0.42590645,-1.0315514,0.17764318,0.39129466,-0.90486324,0.3102768,-0.24074094,-0.34014848,-0.35726154,0.41222635,-0.25673264,0.116209865,-0.2509934,-0.5563628,0.48639515,0.09610003,-0.3599618,0.072923556,-0.29931608,-0.18860054,0.2662095,-0.09259518,0.7676425,-0.47871718,-0.11057745,0.42442137,0.22852278,0.08589986,0.03995061,-0.41484964,-0.07049922,-0.08235934,0.32254994,-0.07627315,0.809638,0.09974044,0.36821342,0.74524385,0.063138336,0.36005646,0.57590586,-0.5262831,-0.18547373,-0.3384558,0.07370022,-0.070311405,-0.22585249,-1.0414739,0.51529384,0.0025764133,0.29232028,0.2485589,0.1851911,0.49947083,0.07090997,0.2689583,0.086156934,-0.21081267,0.3400789,0.6449712,0.2280444,0.10439375,-0.50631595,0.1463636,-0.20120555
-0.12834956,-0.11586157,0.2668474,-0.12649994,-0.37312707,-0.42627215,0.35140678,0.2467084,0.21939407,-0.088259995,-0.23117656,0.4049256,-0.27594057,-0.73936015,0.029134631,-0.2825865,0.46608332,-0.44415307,0.34655046,-0.86614174,-0.15311015,0.5882011,-0.13340755,-0.2485575,0.3631892,0.29509237,0.02987793,-0.11917797,-0.16189016,0.31609172,0.29673132,-0.13130975,0.49709523,-0.21237431,0.011403478,0.16967446,-0.82403046,0.10530549,0.24763267,-0.8432784,-0.048739847,-0.625859,-0.26649126,-0.16583563,0.5966397,-0.44613302,0.084853925,-0.48276177,-0.5016149,0.63945377,-0.25739208,-0.56029636,0.08481128,-0.42581502,0.16932464,0.503366,-0.28377554,0.5866518,-0.43204758,-0.14413221,0.31521788,0.18108638,0.15342355,-0.115812145,-0.12849008,0.198021,-0.12471417,0.29452178,-0.3360238,0.81590563,0.17541218,0.37487242,0.99892783,-0.026821384,0.37060452,0.3126537,-0.34848735,-0.3161098,0.00084268925,0.17037128,0.21324493,-0.40848902,-1.3198211,0.74345225,0.3671006,0.10677468,-0.0037411898,0.43254843,0.09121879,-0.022504248,0.2014746,0.12555839,0.018790845,0.3250074,0.7873228,0.16023341,0.36591646,-0.41541326,0.21118312,-0.7351095
-0.5872551,-0.38667947,0.342766,-0.08613357,-0.2416853,-0.64220965,0.56409574,0.58304876,0.59282994,-0.37273562,0.15350455,0.83551115,-0.38597402,-0.89899653,-0.14964446,-0.21111102,0.4735551,-0.17511183,0.79534686,-0.7779623,-0.5612766,0.9848187,-0.2318872,-0.19152175,0.28700045,0.36216938,0.2499958,-0.2526498,-0.38082048,0.24286641,0.44966087,-0.5538005,0.6846653,-0.077180885,-0.15096216,0.45126534,-1.2455746,0.15253295,0.45405996,-1.0190536,0.247597,-0.47772646,-0.4117587,-0.4951478,0.72854114,-0.46510193,0.076333754,-0.41289437,-0.85494345,0.93703485,-0.053866144,-0.6599557,-0.10641968,-0.35204914,-0.20234805,0.5105417,-0.31821176,0.77715915,-0.56812555,-0.34136936,0.22820912,0.29075074,0.14739978,-0.12977031,-0.6825252,0.3062503,-0.50652367,0.21531309,0.054797508,0.8765423,0.09250343,0.7506523,1.1734246,-0.1223663,0.47779673,0.9222773,-0.7138439,-0.43417558,-0.66793436,0.33904335,0.35134768,-0.3637806,-1.1906003,0.6612306,0.11666615,0.3646039,-0.18621439,0.2264501,0.07695782,-0.12231379,-0.09060668,0.19416767,-0.09808096,0.3532515,0.9649386,0.09184549,0.17500658,-0.4019051,0.047557652,-0.44571695
-0.46803156,-0.25467938,0.3178842,-0.012273036,-0.10666121,-0.49399325,0.44731176,0.38587436,0.50934035,-0.23167045,0.33782658,0.5199371,-0.3463374,-0.8334409,-0.07285033,-0.067801796,0.301389,-0.17513351,0.5175164,-0.63439894,-0.34268725,0.70215756,-0.20207804,-0.2923887,0.05162741,0.27417886,0.31549785,-0.24759255,-0.4038197,0.20032021,0.14975727,-0.38585758,0.56270695,-0.1605574,-0.21911283,0.3227727,-0.7414227,0.031101793,0.19933708,-0.61824465,0.28446367,-0.36003852,-0.15229414,-0.41761518,0.5669221,-0.3964827,0.0129518695,-0.357503,-0.463083,0.79392153,-0.0695638,-0.7022961,-0.096255,-0.21552943,-0.14104941,0.3621632,-0.1781066,0.5378552,-0.47702715,-0.3162491,0.05736075,0.30111974,0.13406713,-0.14365609,-0.48916644,0.3996869,-0.2339582,0.29261476,0.014182124,0.6448592,-0.011044401,0.46386516,0.8973564,-0.15880334,0.50145584,0.61541307,-0.49112839,-0.32126006,-0.48525813,0.41899085,0.29648077,-0.31293932,-0.96813095,0.4996988,0.1032206,0.16533893,-0.24647011,0.21239464,-0.098731555,-0.051744256,-0.1436084,0.27169043,-0.066796556,0.27029988,0.7124503,0.09816292,0.11795709,-0.18654779,0.1087612,-0.38928038
-0.15090379,-0.36666843,0.42345226,0.063104704,-0.3677347,-0.43357947,0.36829966,0.37744024,0.56981,-0.13792315,-0.05128063,0.59239477,-0.45146275,-0.6788687,-0.031340323,-0.18735985,0.26807553,-0.20569806,0.43380526,-0.71915776,-0.2831468,0.88813394,-0.074223734,-0.07900465,0.43626416,0.0022812851,0.15323609,0.0041981773,-0.2095088,0.4397271,0.113640904,-0.37612402,0.5482742,-0.26679608,-0.031940922,0.29620478,-0.60119367,0.08176777,0.42230386,-0.8935829,-0.16399175,-0.56560403,-0.25430182,-0.19564988,0.85792255,-0.48902857,0.39340848,-0.16606663,-0.5679895,0.8257625,0.083509825,-0.7319399,-0.05702326,-0.323563,0.035871793,0.5879412,-0.19499756,0.25147265,-0.18539435,-0.42675507,0.022021066,0.5315494,0.058085755,-0.14005712,-0.3437579,0.27636456,-0.5853114,0.44872,-0.31377736,0.57474685,0.1292987,0.29706943,1.1028329,-0.103427835,0.15879776,0.5760847,-0.60970813,-0.38887015,-0.19697265,0.24219885,0.4371957,-0.5664769,-1.0333804,0.58768207,0.5038251,0.28083888,-0.18675789,0.41275552,-0.25195432,0.0009730701,-0.1613296,0.20553738,0.06367719,0.3210249,0.89927715,0.024735885,0.3397182,-0.21942876,0.120129675,-0.85761833
