trial_id,params,mean_selection_score,std_selection_score,mean_val_price_mae,mean_test_price_mae
51,"{""batch_size"": 32, ""dropout"": 0.1, ""hidden_size"": 64, ""huber_delta"": 1.0, ""learning_rate"": 0.0012, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 0.0001}",3.3923822045326233,1.4154691463758133,3.3923822045326233,3.6300268173217773
54,"{""batch_size"": 24, ""dropout"": 0.16, ""hidden_size"": 96, ""huber_delta"": 1.2, ""learning_rate"": 0.0008, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 0.00015}",3.3935359716415405,1.4791269960875568,3.3935359716415405,3.755551517009735
10,"{""batch_size"": 24, ""dropout"": 0.12291877588284995, ""hidden_size"": 80, ""huber_delta"": 1.5, ""learning_rate"": 0.0007733433785906465, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 5.591145434585072e-06}",3.3940359354019165,1.450520544460738,3.3940359354019165,3.625821530818939
48,"{""batch_size"": 16, ""dropout"": 0.26770033253972486, ""hidden_size"": 128, ""huber_delta"": 1.5, ""learning_rate"": 0.0005847552741909025, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 1, ""weight_decay"": 1.1759756289751852e-05}",3.3975614309310913,1.2234142811102462,3.3975614309310913,3.7029932737350464
13,"{""batch_size"": 32, ""dropout"": 0.24044991074917144, ""hidden_size"": 80, ""huber_delta"": 0.8, ""learning_rate"": 0.0004947566367107533, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 1.457542546503626e-05}",3.397930860519409,1.251562591731512,3.397930860519409,3.71341735124588
72,"{""batch_size"": 24, ""dropout"": 0.22763078264429118, ""hidden_size"": 80, ""huber_delta"": 1.5, ""learning_rate"": 0.001212632016721476, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 0.0001761043209463167}",3.4009172320365906,1.4166845921843887,3.4009172320365906,3.7970789074897766
80,"{""batch_size"": 16, ""dropout"": 0.15635903310278398, ""hidden_size"": 80, ""huber_delta"": 0.8, ""learning_rate"": 0.000561092746967436, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 1, ""weight_decay"": 1.1667508935827154e-05}",3.408753991127014,1.3912732479700411,3.408753991127014,3.7005836963653564
9,"{""batch_size"": 32, ""dropout"": 0.20394912967648413, ""hidden_size"": 128, ""huber_delta"": 1.5, ""learning_rate"": 0.0015768589336013293, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 1, ""weight_decay"": 1.0086190646319742e-05}",3.419136703014374,1.5530198275197709,3.419136703014374,3.438892662525177
19,"{""batch_size"": 16, ""dropout"": 0.1398561136502568, ""hidden_size"": 96, ""huber_delta"": 0.8, ""learning_rate"": 0.0015296811665198831, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 0.00023668745386891252}",3.4261462092399597,1.5937636788071372,3.4261462092399597,3.5598725080490112
37,"{""batch_size"": 24, ""dropout"": 0.11910740275093089, ""hidden_size"": 96, ""huber_delta"": 0.8, ""learning_rate"": 0.0012831513008327762, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 8.520655563358159e-06}",3.4273566603660583,1.2470310868489534,3.4273566603660583,3.6210449934005737
8,"{""batch_size"": 32, ""dropout"": 0.07758315276883568, ""hidden_size"": 96, ""huber_delta"": 0.8, ""learning_rate"": 0.0005502544230337229, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 0.0001762236886745732}",3.427821695804596,1.4053137556508604,3.427821695804596,3.5694408416748047
38,"{""batch_size"": 32, ""dropout"": 0.14639622714186404, ""hidden_size"": 96, ""huber_delta"": 1.2, ""learning_rate"": 0.0006131148252102816, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 1, ""weight_decay"": 2.049195471244134e-05}",3.427896201610565,1.3955909319220265,3.427896201610565,3.6728979349136353
61,"{""batch_size"": 16, ""dropout"": 0.10719577093899715, ""hidden_size"": 96, ""huber_delta"": 1.5, ""learning_rate"": 0.0013995373854226686, ""loss_type"": ""huber"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 7.811890965877243e-06}",3.428046226501465,1.650805046720354,3.428046226501465,3.5814363956451416
52,"{""batch_size"": 32, ""dropout"": 0.15, ""hidden_size"": 64, ""huber_delta"": 1.0, ""learning_rate"": 0.001, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 8e-05}",3.4309017658233643,1.1941301766451182,3.4309017658233643,3.7362545132637024
17,"{""batch_size"": 24, ""dropout"": 0.16363261949471702, ""hidden_size"": 128, ""huber_delta"": 0.8, ""learning_rate"": 0.0014538531607267895, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 3, ""weight_decay"": 0.00021822615566466182}",3.4309518933296204,1.5362041209777022,3.4309518933296204,3.6002355217933655
20,"{""batch_size"": 16, ""dropout"": 0.09486653934857983, ""hidden_size"": 96, ""huber_delta"": 1.0, ""learning_rate"": 0.0005806779187075047, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 0.00011017035723572128}",3.4321590065956116,1.2708028194648386,3.4321590065956116,3.725887715816498
25,"{""batch_size"": 32, ""dropout"": 0.21520508336921812, ""hidden_size"": 96, ""huber_delta"": 1.0, ""learning_rate"": 0.0008418809762965709, ""loss_type"": ""huber"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 8.47505587552915e-05}",3.4408015608787537,1.5291145491433529,3.4408015608787537,3.603192150592804
75,"{""batch_size"": 24, ""dropout"": 0.09414678639819579, ""hidden_size"": 80, ""huber_delta"": 1.0, ""learning_rate"": 0.000815348270957233, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 3, ""weight_decay"": 0.0001290245569143942}",3.44309538602829,1.3543102335459531,3.44309538602829,3.679256796836853
96,"{""batch_size"": 32, ""dropout"": 0.27359000310619996, ""hidden_size"": 80, ""huber_delta"": 1.0, ""learning_rate"": 0.0005167404092919923, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 3.376740912566971e-05}",3.4460607767105103,1.1815404514924075,3.4460607767105103,3.6646527647972107
76,"{""batch_size"": 32, ""dropout"": 0.23282670959610316, ""hidden_size"": 96, ""huber_delta"": 1.5, ""learning_rate"": 0.0006320711290117708, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 2, ""weight_decay"": 0.00023136002061169007}",3.4574959874153137,1.2754269784169607,3.4574959874153137,3.664361894130707
89,"{""batch_size"": 32, ""dropout"": 0.18297742164246705, ""hidden_size"": 128, ""huber_delta"": 1.0, ""learning_rate"": 0.0006784380205486677, ""loss_type"": ""huber"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 0.00021496643123773189}",3.457712173461914,1.363615831757186,3.457712173461914,3.6906266808509827
58,"{""batch_size"": 16, ""dropout"": 0.11920264792381846, ""hidden_size"": 80, ""huber_delta"": 1.0, ""learning_rate"": 0.0009024078562199065, ""loss_type"": ""mse"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 1.0975711723523213e-05}",3.459455192089081,1.6545152402245888,3.459455192089081,3.5859819650650024
70,"{""batch_size"": 24, ""dropout"": 0.20620328726085604, ""hidden_size"": 64, ""huber_delta"": 1.2, ""learning_rate"": 0.0006169809205879592, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 0.00012534848183281768}",3.461491823196411,1.1554548761153045,3.461491823196411,3.5830332040786743
6,"{""batch_size"": 24, ""dropout"": 0.15, ""hidden_size"": 80, ""huber_delta"": 1.0, ""learning_rate"": 0.00085, ""loss_type"": ""huber"", ""model_type"": ""gru"", ""num_layers"": 2, ""weight_decay"": 0.00012}",3.465512216091156,1.4677424010070907,3.465512216091156,3.548291027545929
74,"{""batch_size"": 16, ""dropout"": 0.19286682978425188, ""hidden_size"": 96, ""huber_delta"": 0.8, ""learning_rate"": 0.000469274973852332, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 1, ""weight_decay"": 5.750505001491647e-06}",3.466034412384033,1.266024298335811,3.466034412384033,3.638611614704132
88,"{""batch_size"": 24, ""dropout"": 0.12932702929510786, ""hidden_size"": 64, ""huber_delta"": 0.8, ""learning_rate"": 0.0005701560272775947, ""loss_type"": ""mse"", ""model_type"": ""gru"", ""num_layers"": 3, ""weight_decay"": 1.0484590628637813e-05}",3.469519019126892,1.3331859885268733,3.469519019126892,3.676689624786377
68,"{""batch_size"": 16, ""dropout"": 0.24807867890099125, ""hidden_size"": 80, ""huber_delta"": 1.5, ""learning_rate"": 0.0011694578049179015, ""loss_type"": ""huber"", ""model_type"": ""lstm"", ""num_layers"": 3, ""weight_decay"": 5.233008128527433e-06}",3.476844072341919,1.3687446264110879,3.476844072341919,3.809992790222168
